subject,rule,stimulus,targetHand,error,RT,parity
23,rule1,8,right,1,452,even
23,rule1,8,right,0,353,even
23,rule1,8,right,0,582,even
23,rule1,8,right,0,425,even
23,rule1,8,right,0,683,even
23,rule1,8,right,0,573,even
23,rule1,8,right,0,510,even
23,rule1,8,right,0,378,even
23,rule1,8,right,0,523,even
23,rule1,8,right,0,459,even
23,rule1,8,right,0,389,even
23,rule1,8,right,0,377,even
23,rule1,8,right,0,481,even
23,rule1,2,right,0,363,even
23,rule1,2,right,0,396,even
23,rule1,2,right,0,431,even
23,rule1,2,right,0,385,even
23,rule1,2,right,0,405,even
23,rule1,2,right,0,416,even
23,rule1,2,right,0,404,even
23,rule1,2,right,0,445,even
23,rule1,2,right,0,383,even
23,rule1,2,right,0,356,even
23,rule1,2,right,0,461,even
23,rule1,2,right,0,343,even
23,rule1,2,right,0,339,even
23,rule1,2,right,0,384,even
23,rule1,1,left,0,420,odd
23,rule1,1,left,0,399,odd
23,rule1,1,left,0,441,odd
23,rule1,1,left,0,418,odd
23,rule1,1,left,0,458,odd
23,rule1,1,left,0,400,odd
23,rule1,1,left,0,425,odd
23,rule1,1,left,0,394,odd
23,rule1,1,left,0,446,odd
23,rule1,1,left,0,377,odd
23,rule1,1,left,0,381,odd
23,rule1,1,left,0,418,odd
23,rule1,1,left,0,400,odd
23,rule1,1,left,0,437,odd
24,rule2,9,right,0,1519,odd
24,rule2,9,right,0,384,odd
24,rule2,9,right,0,452,odd
24,rule2,9,right,0,413,odd
24,rule2,9,right,0,434,odd
24,rule2,9,right,0,469,odd
24,rule2,9,right,0,412,odd
24,rule2,9,right,0,358,odd
24,rule2,9,right,0,410,odd
24,rule2,9,right,0,446,odd
24,rule2,9,right,0,466,odd
24,rule2,9,right,0,452,odd
24,rule2,9,right,0,475,odd
24,rule2,9,right,0,404,odd
24,rule2,8,left,0,590,even
24,rule2,8,left,1,404,even
24,rule2,8,left,0,558,even
24,rule2,8,left,0,411,even
24,rule2,8,left,0,489,even
24,rule2,8,left,0,389,even
24,rule2,8,left,0,495,even
24,rule2,8,left,0,418,even
24,rule2,8,left,0,354,even
24,rule2,8,left,0,430,even
24,rule2,8,left,0,752,even
24,rule2,8,left,0,359,even
24,rule2,8,left,0,443,even
24,rule2,8,left,0,458,even
24,rule2,2,left,0,407,even
24,rule2,2,left,0,346,even
24,rule2,2,left,0,428,even
24,rule2,2,left,0,416,even
24,rule2,2,left,0,403,even
24,rule2,2,left,0,376,even
24,rule2,2,left,0,383,even
24,rule2,2,left,0,386,even
24,rule2,2,left,0,349,even
24,rule2,2,left,0,359,even
24,rule2,2,left,0,515,even
24,rule2,2,left,0,371,even
24,rule2,2,left,0,329,even
24,rule2,2,left,0,372,even
24,rule2,1,right,0,611,odd
24,rule2,1,right,0,771,odd
24,rule2,1,right,0,594,odd
24,rule2,1,right,0,483,odd
24,rule2,1,right,0,453,odd
24,rule2,1,right,0,474,odd
24,rule2,1,right,0,476,odd
24,rule2,1,right,0,492,odd
24,rule2,1,right,0,428,odd
24,rule2,1,right,0,425,odd
24,rule2,1,right,0,449,odd
24,rule2,1,right,0,588,odd
24,rule2,1,right,0,405,odd
24,rule2,1,right,0,415,odd
24,rule1,9,left,0,1052,odd
24,rule1,9,left,0,560,odd
24,rule1,9,left,0,986,odd
24,rule1,9,left,0,509,odd
24,rule1,9,left,0,505,odd
24,rule1,9,left,0,471,odd
24,rule1,9,left,0,477,odd
24,rule1,9,left,0,431,odd
24,rule1,9,left,0,563,odd
24,rule1,9,left,0,445,odd
24,rule1,9,left,0,515,odd
24,rule1,9,left,0,503,odd
24,rule1,9,left,0,631,odd
24,rule1,9,left,0,507,odd
24,rule1,8,right,0,1556,even
24,rule1,8,right,0,563,even
24,rule1,8,right,0,393,even
24,rule1,8,right,0,528,even
24,rule1,8,right,0,588,even
24,rule1,8,right,0,377,even
24,rule1,8,right,0,646,even
24,rule1,8,right,0,466,even
24,rule1,8,right,0,448,even
24,rule1,8,right,0,393,even
24,rule1,8,right,0,653,even
24,rule1,8,right,0,567,even
24,rule1,8,right,0,499,even
24,rule1,8,right,0,611,even
24,rule1,2,right,1,550,even
24,rule1,2,right,0,425,even
24,rule1,2,right,0,358,even
24,rule1,2,right,0,414,even
24,rule1,2,right,0,442,even
24,rule1,2,right,0,396,even
24,rule1,2,right,0,573,even
24,rule1,2,right,0,352,even
24,rule1,2,right,0,468,even
24,rule1,2,right,0,405,even
24,rule1,2,right,0,402,even
24,rule1,2,right,0,407,even
24,rule1,2,right,0,369,even
24,rule1,2,right,0,466,even
24,rule1,1,left,0,485,odd
24,rule1,1,left,0,558,odd
24,rule1,1,left,0,402,odd
24,rule1,1,left,0,428,odd
24,rule1,1,left,0,409,odd
24,rule1,1,left,0,456,odd
24,rule1,1,left,0,524,odd
24,rule1,1,left,0,517,odd
24,rule1,1,left,0,895,odd
24,rule1,1,left,0,686,odd
24,rule1,1,left,0,450,odd
24,rule1,1,left,0,708,odd
24,rule1,1,left,0,531,odd
24,rule1,1,left,0,619,odd
25,rule2,9,right,0,548,odd
25,rule2,9,right,0,396,odd
25,rule2,9,right,0,463,odd
25,rule2,9,right,0,432,odd
25,rule2,9,right,0,540,odd
25,rule2,9,right,0,452,odd
25,rule2,9,right,0,372,odd
25,rule2,9,right,0,498,odd
25,rule2,9,right,0,517,odd
25,rule2,9,right,0,559,odd
25,rule2,9,right,0,867,odd
25,rule2,9,right,0,452,odd
25,rule2,9,right,0,515,odd
25,rule2,9,right,0,411,odd
25,rule2,8,left,0,410,even
25,rule2,8,left,0,471,even
25,rule2,8,left,1,385,even
25,rule2,8,left,0,452,even
25,rule2,8,left,0,353,even
25,rule2,8,left,0,468,even
25,rule2,8,left,0,555,even
25,rule2,8,left,0,551,even
25,rule2,8,left,0,595,even
25,rule2,8,left,0,499,even
25,rule2,8,left,0,528,even
25,rule2,8,left,0,637,even
25,rule2,8,left,0,369,even
25,rule2,8,left,0,732,even
25,rule2,2,left,0,339,even
25,rule2,2,left,0,539,even
25,rule2,2,left,0,431,even
25,rule2,2,left,0,449,even
25,rule2,2,left,0,376,even
25,rule2,2,left,0,457,even
25,rule2,2,left,0,487,even
25,rule2,2,left,0,436,even
25,rule2,2,left,0,484,even
25,rule2,2,left,0,348,even
25,rule2,2,left,0,398,even
25,rule2,2,left,0,302,even
25,rule2,2,left,0,561,even
25,rule2,2,left,0,353,even
25,rule2,1,right,0,417,odd
25,rule2,1,right,0,346,odd
25,rule2,1,right,0,431,odd
25,rule2,1,right,0,547,odd
25,rule2,1,right,0,431,odd
25,rule2,1,right,0,553,odd
25,rule2,1,right,0,440,odd
25,rule2,1,right,0,385,odd
25,rule2,1,right,0,446,odd
25,rule2,1,right,0,416,odd
25,rule2,1,right,0,500,odd
25,rule2,1,right,0,324,odd
25,rule2,1,right,1,468,odd
25,rule2,1,right,0,408,odd
25,rule1,9,left,0,554,odd
25,rule1,9,left,1,386,odd
25,rule1,9,left,0,527,odd
25,rule1,9,left,0,608,odd
25,rule1,9,left,1,447,odd
25,rule1,9,left,1,476,odd
25,rule1,9,left,0,562,odd
25,rule1,9,left,0,590,odd
25,rule1,9,left,0,583,odd
25,rule1,9,left,0,516,odd
25,rule1,9,left,0,515,odd
25,rule1,9,left,0,528,odd
25,rule1,9,left,0,536,odd
25,rule1,9,left,0,469,odd
25,rule1,8,right,0,404,even
25,rule1,8,right,0,422,even
25,rule1,8,right,0,446,even
25,rule1,8,right,0,467,even
25,rule1,8,right,0,395,even
25,rule1,8,right,0,559,even
25,rule1,8,right,0,448,even
25,rule1,8,right,0,403,even
25,rule1,8,right,0,601,even
25,rule1,8,right,0,417,even
25,rule1,8,right,0,383,even
25,rule1,8,right,0,399,even
25,rule1,8,right,0,528,even
25,rule1,8,right,0,419,even
25,rule1,2,right,0,975,even
25,rule1,2,right,1,410,even
25,rule1,2,right,0,431,even
25,rule1,2,right,0,372,even
25,rule1,2,right,0,393,even
25,rule1,2,right,1,603,even
25,rule1,2,right,0,568,even
25,rule1,2,right,0,406,even
25,rule1,2,right,0,452,even
25,rule1,2,right,0,414,even
25,rule1,2,right,0,448,even
25,rule1,2,right,0,463,even
25,rule1,2,right,1,395,even
25,rule1,2,right,0,436,even
25,rule1,1,left,0,394,odd
25,rule1,1,left,0,632,odd
25,rule1,1,left,0,430,odd
25,rule1,1,left,0,621,odd
25,rule1,1,left,0,365,odd
25,rule1,1,left,0,510,odd
25,rule1,1,left,0,336,odd
25,rule1,1,left,0,345,odd
25,rule1,1,left,0,410,odd
25,rule1,1,left,0,544,odd
25,rule1,1,left,0,402,odd
25,rule1,1,left,0,629,odd
25,rule1,1,left,0,532,odd
25,rule1,1,left,0,422,odd
26,rule2,9,right,0,518,odd
26,rule2,9,right,0,584,odd
26,rule2,9,right,0,900,odd
26,rule2,9,right,0,964,odd
26,rule2,9,right,1,1134,odd
26,rule2,9,right,0,580,odd
26,rule2,9,right,0,496,odd
26,rule2,9,right,0,416,odd
26,rule2,9,right,0,380,odd
26,rule2,9,right,0,506,odd
26,rule2,9,right,0,901,odd
26,rule2,9,right,0,685,odd
26,rule2,9,right,0,2512,odd
26,rule2,9,right,1,571,odd
26,rule2,8,left,0,469,even
26,rule2,8,left,1,522,even
26,rule2,8,left,0,1007,even
26,rule2,8,left,0,557,even
26,rule2,8,left,0,1245,even
26,rule2,8,left,0,672,even
26,rule2,8,left,0,566,even
26,rule2,8,left,1,355,even
26,rule2,8,left,0,611,even
26,rule2,8,left,0,798,even
26,rule2,8,left,0,593,even
26,rule2,8,left,0,561,even
26,rule2,8,left,1,530,even
26,rule2,8,left,1,430,even
26,rule2,2,left,0,688,even
26,rule2,2,left,0,564,even
26,rule2,2,left,1,1457,even
26,rule2,2,left,0,780,even
26,rule2,2,left,0,717,even
26,rule2,2,left,0,432,even
26,rule2,2,left,0,448,even
26,rule2,2,left,0,450,even
26,rule2,2,left,0,608,even
26,rule2,2,left,1,719,even
26,rule2,2,left,0,432,even
26,rule2,2,left,0,500,even
26,rule2,2,left,0,411,even
26,rule2,2,left,0,429,even
26,rule2,1,right,0,1093,odd
26,rule2,1,right,1,466,odd
26,rule2,1,right,0,649,odd
26,rule2,1,right,0,796,odd
26,rule2,1,right,0,524,odd
26,rule2,1,right,0,751,odd
26,rule2,1,right,0,520,odd
26,rule2,1,right,1,561,odd
26,rule2,1,right,0,601,odd
26,rule2,1,right,0,1467,odd
26,rule2,1,right,0,635,odd
26,rule2,1,right,0,515,odd
26,rule2,1,right,1,537,odd
26,rule2,1,right,0,768,odd
26,rule1,9,left,0,749,odd
26,rule1,9,left,1,685,odd
26,rule1,9,left,0,660,odd
26,rule1,9,left,0,588,odd
26,rule1,9,left,1,556,odd
26,rule1,9,left,1,498,odd
26,rule1,9,left,0,686,odd
26,rule1,9,left,0,519,odd
26,rule1,9,left,0,827,odd
26,rule1,9,left,0,485,odd
26,rule1,9,left,1,418,odd
26,rule1,9,left,0,719,odd
26,rule1,9,left,0,512,odd
26,rule1,9,left,0,1061,odd
26,rule1,8,right,0,583,even
26,rule1,8,right,0,622,even
26,rule1,8,right,0,441,even
26,rule1,8,right,0,476,even
26,rule1,8,right,0,467,even
26,rule1,8,right,0,1072,even
26,rule1,8,right,0,699,even
26,rule1,8,right,0,738,even
26,rule1,8,right,0,669,even
26,rule1,8,right,0,453,even
26,rule1,8,right,0,1254,even
26,rule1,8,right,1,915,even
26,rule1,8,right,0,612,even
26,rule1,8,right,0,585,even
26,rule1,2,right,0,540,even
26,rule1,2,right,0,625,even
26,rule1,2,right,1,426,even
26,rule1,2,right,0,631,even
26,rule1,2,right,0,492,even
26,rule1,2,right,1,403,even
26,rule1,2,right,0,513,even
26,rule1,2,right,0,601,even
26,rule1,2,right,0,575,even
26,rule1,2,right,0,494,even
26,rule1,2,right,1,543,even
26,rule1,2,right,0,612,even
26,rule1,2,right,0,1131,even
26,rule1,2,right,0,836,even
26,rule1,1,left,0,657,odd
26,rule1,1,left,0,395,odd
26,rule1,1,left,0,501,odd
26,rule1,1,left,0,464,odd
26,rule1,1,left,0,511,odd
26,rule1,1,left,0,598,odd
26,rule1,1,left,0,535,odd
26,rule1,1,left,0,724,odd
26,rule1,1,left,0,597,odd
26,rule1,1,left,0,547,odd
26,rule1,1,left,0,366,odd
26,rule1,1,left,0,666,odd
26,rule1,1,left,0,1101,odd
26,rule1,1,left,0,955,odd
27,rule2,9,right,0,369,odd
27,rule2,9,right,0,475,odd
27,rule2,9,right,1,446,odd
27,rule2,9,right,0,467,odd
27,rule2,9,right,1,540,odd
27,rule2,9,right,0,627,odd
27,rule2,9,right,0,805,odd
27,rule2,9,right,0,552,odd
27,rule2,9,right,1,424,odd
27,rule2,9,right,0,493,odd
27,rule2,9,right,0,426,odd
27,rule2,9,right,1,604,odd
27,rule2,9,right,0,608,odd
27,rule2,9,right,0,517,odd
27,rule2,8,left,0,482,even
27,rule2,8,left,0,425,even
27,rule2,8,left,0,436,even
27,rule2,8,left,0,466,even
27,rule2,8,left,0,508,even
27,rule2,8,left,0,471,even
27,rule2,8,left,0,504,even
27,rule2,8,left,0,356,even
27,rule2,8,left,0,464,even
27,rule2,8,left,0,354,even
27,rule2,8,left,0,458,even
27,rule2,8,left,0,411,even
27,rule2,8,left,0,447,even
27,rule2,8,left,0,420,even
27,rule2,2,left,0,389,even
27,rule2,2,left,0,456,even
27,rule2,2,left,0,425,even
27,rule2,2,left,0,533,even
27,rule2,2,left,0,526,even
27,rule2,2,left,0,436,even
27,rule2,2,left,0,934,even
27,rule2,2,left,0,355,even
27,rule2,2,left,0,531,even
27,rule2,2,left,0,342,even
27,rule2,2,left,0,424,even
27,rule2,2,left,0,363,even
27,rule2,2,left,0,497,even
27,rule2,2,left,0,469,even
27,rule2,1,right,0,719,odd
27,rule2,1,right,0,395,odd
27,rule2,1,right,0,602,odd
27,rule2,1,right,0,581,odd
27,rule2,1,right,0,460,odd
27,rule2,1,right,0,635,odd
27,rule2,1,right,0,482,odd
27,rule2,1,right,0,481,odd
27,rule2,1,right,0,434,odd
27,rule2,1,right,0,500,odd
27,rule2,1,right,0,507,odd
27,rule2,1,right,0,656,odd
27,rule2,1,right,0,666,odd
27,rule2,1,right,0,353,odd
27,rule1,9,left,0,968,odd
27,rule1,9,left,0,617,odd
27,rule1,9,left,1,342,odd
27,rule1,9,left,0,435,odd
27,rule1,9,left,0,520,odd
27,rule1,9,left,1,384,odd
27,rule1,9,left,1,407,odd
27,rule1,9,left,0,552,odd
27,rule1,9,left,0,489,odd
27,rule1,9,left,0,650,odd
27,rule1,9,left,0,498,odd
27,rule1,9,left,0,530,odd
27,rule1,9,left,0,555,odd
27,rule1,9,left,0,454,odd
27,rule1,8,right,0,931,even
27,rule1,8,right,0,724,even
27,rule1,8,right,0,497,even
27,rule1,8,right,0,435,even
27,rule1,8,right,0,402,even
27,rule1,8,right,0,364,even
27,rule1,8,right,1,550,even
27,rule1,8,right,0,539,even
27,rule1,8,right,0,488,even
27,rule1,8,right,0,487,even
27,rule1,8,right,0,432,even
27,rule1,8,right,0,474,even
27,rule1,8,right,0,475,even
27,rule1,8,right,0,440,even
27,rule1,2,right,0,1391,even
27,rule1,2,right,0,610,even
27,rule1,2,right,0,417,even
27,rule1,2,right,1,389,even
27,rule1,2,right,0,389,even
27,rule1,2,right,0,622,even
27,rule1,2,right,0,437,even
27,rule1,2,right,0,360,even
27,rule1,2,right,0,373,even
27,rule1,2,right,0,578,even
27,rule1,2,right,0,498,even
27,rule1,2,right,0,473,even
27,rule1,2,right,0,428,even
27,rule1,2,right,0,552,even
27,rule1,1,left,0,1382,odd
27,rule1,1,left,0,521,odd
27,rule1,1,left,0,565,odd
27,rule1,1,left,0,516,odd
27,rule1,1,left,0,692,odd
27,rule1,1,left,0,460,odd
27,rule1,1,left,0,539,odd
27,rule1,1,left,0,518,odd
27,rule1,1,left,0,435,odd
27,rule1,1,left,0,377,odd
27,rule1,1,left,0,383,odd
27,rule1,1,left,0,557,odd
27,rule1,1,left,0,473,odd
27,rule1,1,left,0,487,odd
28,rule2,9,right,0,570,odd
28,rule2,9,right,0,408,odd
28,rule2,9,right,0,452,odd
28,rule2,9,right,0,707,odd
28,rule2,9,right,0,442,odd
28,rule2,9,right,1,362,odd
28,rule2,9,right,0,510,odd
28,rule2,9,right,0,477,odd
28,rule2,9,right,0,501,odd
28,rule2,9,right,0,546,odd
28,rule2,9,right,0,538,odd
28,rule2,9,right,0,439,odd
28,rule2,9,right,0,423,odd
28,rule2,9,right,0,455,odd
28,rule2,8,left,0,421,even
28,rule2,8,left,0,455,even
28,rule2,8,left,0,484,even
28,rule2,8,left,0,548,even
28,rule2,8,left,0,500,even
28,rule2,8,left,1,449,even
28,rule2,8,left,0,435,even
28,rule2,8,left,0,428,even
28,rule2,8,left,0,686,even
28,rule2,8,left,0,526,even
28,rule2,8,left,0,524,even
28,rule2,8,left,0,472,even
28,rule2,8,left,0,490,even
28,rule2,8,left,0,520,even
28,rule2,2,left,0,725,even
28,rule2,2,left,0,443,even
28,rule2,2,left,0,469,even
28,rule2,2,left,0,441,even
28,rule2,2,left,0,539,even
28,rule2,2,left,0,583,even
28,rule2,2,left,0,547,even
28,rule2,2,left,0,559,even
28,rule2,2,left,0,676,even
28,rule2,2,left,0,683,even
28,rule2,2,left,0,511,even
28,rule2,2,left,0,473,even
28,rule2,2,left,0,420,even
28,rule2,2,left,0,353,even
28,rule2,1,right,0,473,odd
28,rule2,1,right,0,540,odd
28,rule2,1,right,0,571,odd
28,rule2,1,right,0,432,odd
28,rule2,1,right,0,551,odd
28,rule2,1,right,0,356,odd
28,rule2,1,right,0,764,odd
28,rule2,1,right,0,618,odd
28,rule2,1,right,1,435,odd
28,rule2,1,right,0,524,odd
28,rule2,1,right,0,1466,odd
28,rule2,1,right,0,569,odd
28,rule2,1,right,0,438,odd
28,rule2,1,right,0,599,odd
28,rule1,9,left,0,699,odd
28,rule1,9,left,0,654,odd
28,rule1,9,left,0,520,odd
28,rule1,9,left,0,471,odd
28,rule1,9,left,0,549,odd
28,rule1,9,left,0,523,odd
28,rule1,9,left,0,517,odd
28,rule1,9,left,1,435,odd
28,rule1,9,left,0,531,odd
28,rule1,9,left,0,590,odd
28,rule1,9,left,0,539,odd
28,rule1,9,left,0,583,odd
28,rule1,9,left,0,547,odd
28,rule1,9,left,0,544,odd
28,rule1,8,right,0,999,even
28,rule1,8,right,0,486,even
28,rule1,8,right,0,522,even
28,rule1,8,right,0,450,even
28,rule1,8,right,0,418,even
28,rule1,8,right,0,520,even
28,rule1,8,right,0,452,even
28,rule1,8,right,0,601,even
28,rule1,8,right,0,487,even
28,rule1,8,right,0,517,even
28,rule1,8,right,0,474,even
28,rule1,8,right,0,437,even
28,rule1,8,right,0,511,even
28,rule1,8,right,0,497,even
28,rule1,2,right,0,575,even
28,rule1,2,right,0,471,even
28,rule1,2,right,0,642,even
28,rule1,2,right,0,466,even
28,rule1,2,right,0,559,even
28,rule1,2,right,0,475,even
28,rule1,2,right,0,453,even
28,rule1,2,right,0,522,even
28,rule1,2,right,0,629,even
28,rule1,2,right,0,491,even
28,rule1,2,right,0,643,even
28,rule1,2,right,0,550,even
28,rule1,2,right,1,477,even
28,rule1,2,right,0,544,even
28,rule1,1,left,0,546,odd
28,rule1,1,left,0,566,odd
28,rule1,1,left,0,467,odd
28,rule1,1,left,0,582,odd
28,rule1,1,left,0,496,odd
28,rule1,1,left,0,505,odd
28,rule1,1,left,0,533,odd
28,rule1,1,left,0,927,odd
28,rule1,1,left,0,704,odd
28,rule1,1,left,0,585,odd
28,rule1,1,left,0,474,odd
28,rule1,1,left,0,419,odd
28,rule1,1,left,0,583,odd
28,rule1,1,left,0,428,odd
29,rule2,9,right,0,923,odd
29,rule2,9,right,0,925,odd
29,rule2,9,right,0,710,odd
29,rule2,9,right,0,875,odd
29,rule2,9,right,0,942,odd
29,rule2,9,right,1,923,odd
29,rule2,9,right,0,736,odd
29,rule2,9,right,1,2314,odd
29,rule2,9,right,0,709,odd
29,rule2,9,right,0,1031,odd
29,rule2,9,right,0,740,odd
29,rule2,9,right,0,2246,odd
29,rule2,9,right,0,1067,odd
29,rule2,9,right,0,1010,odd
29,rule2,8,left,1,567,even
29,rule2,8,left,1,632,even
29,rule2,8,left,1,685,even
29,rule2,8,left,0,1020,even
29,rule2,8,left,0,758,even
29,rule2,8,left,1,799,even
29,rule2,8,left,0,947,even
29,rule2,8,left,0,1300,even
29,rule2,8,left,0,876,even
29,rule2,8,left,0,939,even
29,rule2,8,left,0,1023,even
29,rule2,8,left,0,1031,even
29,rule2,8,left,0,978,even
29,rule2,8,left,0,799,even
29,rule2,2,left,0,969,even
29,rule2,2,left,0,741,even
29,rule2,2,left,0,837,even
29,rule2,2,left,0,1003,even
29,rule2,2,left,0,985,even
29,rule2,2,left,1,1036,even
29,rule2,2,left,0,882,even
29,rule2,2,left,0,931,even
29,rule2,2,left,0,830,even
29,rule2,2,left,0,808,even
29,rule2,2,left,0,768,even
29,rule2,2,left,0,1088,even
29,rule2,2,left,0,1060,even
29,rule2,2,left,1,1572,even
29,rule2,1,right,1,1813,odd
29,rule2,1,right,1,792,odd
29,rule2,1,right,1,734,odd
29,rule2,1,right,0,1045,odd
29,rule2,1,right,0,964,odd
29,rule2,1,right,1,650,odd
29,rule2,1,right,0,750,odd
29,rule2,1,right,0,974,odd
29,rule2,1,right,0,862,odd
29,rule2,1,right,1,747,odd
29,rule2,1,right,0,1416,odd
29,rule2,1,right,0,1227,odd
29,rule2,1,right,1,1274,odd
29,rule2,1,right,1,3947,odd
29,rule1,9,left,1,5914,odd
29,rule1,9,left,1,3589,odd
29,rule1,9,left,0,2732,odd
29,rule1,9,left,1,1076,odd
29,rule1,9,left,0,1065,odd
29,rule1,9,left,1,719,odd
29,rule1,9,left,0,1381,odd
29,rule1,9,left,1,837,odd
29,rule1,9,left,0,2565,odd
29,rule1,9,left,0,714,odd
29,rule1,9,left,1,973,odd
29,rule1,9,left,0,803,odd
29,rule1,9,left,1,563,odd
29,rule1,9,left,1,926,odd
29,rule1,8,right,0,2240,even
29,rule1,8,right,0,1103,even
29,rule1,8,right,0,1212,even
29,rule1,8,right,0,901,even
29,rule1,8,right,0,837,even
29,rule1,8,right,0,783,even
29,rule1,8,right,0,559,even
29,rule1,8,right,1,798,even
29,rule1,8,right,0,606,even
29,rule1,8,right,0,909,even
29,rule1,8,right,0,739,even
29,rule1,8,right,0,621,even
29,rule1,8,right,0,550,even
29,rule1,8,right,0,755,even
29,rule1,2,right,0,1350,even
29,rule1,2,right,0,2740,even
29,rule1,2,right,0,803,even
29,rule1,2,right,0,1170,even
29,rule1,2,right,0,884,even
29,rule1,2,right,0,730,even
29,rule1,2,right,1,655,even
29,rule1,2,right,1,524,even
29,rule1,2,right,0,1164,even
29,rule1,2,right,0,694,even
29,rule1,2,right,0,728,even
29,rule1,2,right,0,550,even
29,rule1,2,right,1,536,even
29,rule1,2,right,0,641,even
29,rule1,1,left,1,6432,odd
29,rule1,1,left,0,3168,odd
29,rule1,1,left,0,718,odd
29,rule1,1,left,0,1237,odd
29,rule1,1,left,0,724,odd
29,rule1,1,left,0,675,odd
29,rule1,1,left,1,977,odd
29,rule1,1,left,0,1202,odd
29,rule1,1,left,0,687,odd
29,rule1,1,left,1,769,odd
29,rule1,1,left,0,851,odd
29,rule1,1,left,0,820,odd
29,rule1,1,left,0,815,odd
29,rule1,1,left,0,762,odd
30,rule2,9,right,0,2424,odd
30,rule2,9,right,0,646,odd
30,rule2,9,right,0,558,odd
30,rule2,9,right,0,686,odd
30,rule2,9,right,0,650,odd
30,rule2,9,right,0,518,odd
30,rule2,9,right,0,700,odd
30,rule2,9,right,0,503,odd
30,rule2,9,right,0,523,odd
30,rule2,9,right,0,481,odd
30,rule2,9,right,0,955,odd
30,rule2,9,right,0,519,odd
30,rule2,9,right,0,466,odd
30,rule2,9,right,0,467,odd
30,rule2,8,left,0,1051,even
30,rule2,8,left,0,671,even
30,rule2,8,left,0,524,even
30,rule2,8,left,0,756,even
30,rule2,8,left,0,524,even
30,rule2,8,left,0,597,even
30,rule2,8,left,0,577,even
30,rule2,8,left,0,576,even
30,rule2,8,left,0,816,even
30,rule2,8,left,0,450,even
30,rule2,8,left,0,696,even
30,rule2,8,left,0,549,even
30,rule2,8,left,0,770,even
30,rule2,8,left,0,498,even
30,rule2,2,left,0,692,even
30,rule2,2,left,0,1319,even
30,rule2,2,left,0,534,even
30,rule2,2,left,0,711,even
30,rule2,2,left,0,626,even
30,rule2,2,left,0,863,even
30,rule2,2,left,0,398,even
30,rule2,2,left,0,917,even
30,rule2,2,left,0,664,even
30,rule2,2,left,0,562,even
30,rule2,2,left,0,877,even
30,rule2,2,left,0,820,even
30,rule2,2,left,0,630,even
30,rule2,2,left,0,668,even
30,rule2,1,right,0,721,odd
30,rule2,1,right,0,963,odd
30,rule2,1,right,0,1272,odd
30,rule2,1,right,0,661,odd
30,rule2,1,right,0,555,odd
30,rule2,1,right,0,487,odd
30,rule2,1,right,0,530,odd
30,rule2,1,right,0,937,odd
30,rule2,1,right,1,515,odd
30,rule2,1,right,0,654,odd
30,rule2,1,right,0,454,odd
30,rule2,1,right,0,454,odd
30,rule2,1,right,0,767,odd
30,rule2,1,right,0,1329,odd
30,rule1,9,left,0,8259,odd
30,rule1,9,left,0,1111,odd
30,rule1,9,left,0,1012,odd
30,rule1,9,left,0,1089,odd
30,rule1,9,left,0,1226,odd
30,rule1,9,left,0,1077,odd
30,rule1,9,left,0,2837,odd
30,rule1,9,left,0,605,odd
30,rule1,9,left,0,1296,odd
30,rule1,9,left,1,834,odd
30,rule1,9,left,0,1436,odd
30,rule1,9,left,0,999,odd
30,rule1,9,left,0,793,odd
30,rule1,9,left,0,729,odd
30,rule1,8,right,0,1083,even
30,rule1,8,right,0,892,even
30,rule1,8,right,0,619,even
30,rule1,8,right,0,933,even
30,rule1,8,right,0,710,even
30,rule1,8,right,0,869,even
30,rule1,8,right,0,532,even
30,rule1,8,right,0,580,even
30,rule1,8,right,0,469,even
30,rule1,8,right,0,765,even
30,rule1,8,right,0,660,even
30,rule1,8,right,0,354,even
30,rule1,8,right,0,513,even
30,rule1,8,right,0,654,even
30,rule1,2,right,0,2096,even
30,rule1,2,right,0,1074,even
30,rule1,2,right,0,776,even
30,rule1,2,right,0,903,even
30,rule1,2,right,0,811,even
30,rule1,2,right,0,907,even
30,rule1,2,right,0,551,even
30,rule1,2,right,0,584,even
30,rule1,2,right,0,602,even
30,rule1,2,right,0,657,even
30,rule1,2,right,0,515,even
30,rule1,2,right,0,615,even
30,rule1,2,right,0,606,even
30,rule1,2,right,0,822,even
30,rule1,1,left,0,4171,odd
30,rule1,1,left,0,1290,odd
30,rule1,1,left,0,941,odd
30,rule1,1,left,0,938,odd
30,rule1,1,left,0,909,odd
30,rule1,1,left,0,953,odd
30,rule1,1,left,0,1153,odd
30,rule1,1,left,0,561,odd
30,rule1,1,left,0,806,odd
30,rule1,1,left,0,566,odd
30,rule1,1,left,0,553,odd
30,rule1,1,left,1,544,odd
30,rule1,1,left,1,493,odd
30,rule1,1,left,0,741,odd
31,rule2,9,right,0,988,odd
31,rule2,9,right,0,382,odd
31,rule2,9,right,0,342,odd
31,rule2,9,right,0,347,odd
31,rule2,9,right,0,513,odd
31,rule2,9,right,0,440,odd
31,rule2,9,right,0,377,odd
31,rule2,9,right,0,365,odd
31,rule2,9,right,0,310,odd
31,rule2,9,right,0,402,odd
31,rule2,9,right,0,263,odd
31,rule2,9,right,0,422,odd
31,rule2,9,right,0,387,odd
31,rule2,9,right,0,298,odd
31,rule2,8,left,0,455,even
31,rule2,8,left,0,432,even
31,rule2,8,left,0,419,even
